"Plot Title: 2366506 "
"#","Time, GMT+08:00","Temp, ¡C()","Coupler Attached()","Host Connected()","Coupler Detached()","Stopped()","End Of File()"
1,06/21/10 05:00:00 PM,24.641,,,,,
2,06/21/10 06:00:00 PM,24.158,,,,,
3,06/21/10 07:00:00 PM,25.028,,,,,
4,06/21/10 08:00:00 PM,29.152,,,,,
5,06/21/10 09:00:00 PM,29.152,,,,,
6,06/21/10 10:00:00 PM,29.053,,,,,
7,06/21/10 11:00:00 PM,29.053,,,,,
8,06/22/10 12:00:00 AM,28.953,,,,,
9,06/22/10 01:00:00 AM,28.953,,,,,
10,06/22/10 02:00:00 AM,28.953,,,,,
11,06/22/10 03:00:00 AM,28.953,,,,,
12,06/22/10 04:00:00 AM,29.053,,,,,
13,06/22/10 05:00:00 AM,28.953,,,,,
14,06/22/10 06:00:00 AM,28.953,,,,,
15,06/22/10 07:00:00 AM,28.953,,,,,
16,06/22/10 08:00:00 AM,29.152,,,,,
17,06/22/10 09:00:00 AM,29.652,,,,,
18,06/22/10 10:00:00 AM,29.252,,,,,
19,06/22/10 11:00:00 AM,29.552,,,,,
20,06/22/10 12:00:00 PM,29.452,,,,,
21,06/22/10 01:00:00 PM,29.352,,,,,
22,06/22/10 02:00:00 PM,29.252,,,,,
23,06/22/10 03:00:00 PM,29.252,,,,,
24,06/22/10 04:00:00 PM,29.252,,,,,
25,06/22/10 05:00:00 PM,29.252,,,,,
26,06/22/10 06:00:00 PM,29.352,,,,,
27,06/22/10 07:00:00 PM,28.853,,,,,
28,06/22/10 08:00:00 PM,29.352,,,,,
29,06/22/10 09:00:00 PM,29.452,,,,,
30,06/22/10 10:00:00 PM,29.452,,,,,
31,06/22/10 11:00:00 PM,29.252,,,,,
32,06/23/10 12:00:00 AM,29.152,,,,,
33,06/23/10 01:00:00 AM,28.953,,,,,
34,06/23/10 02:00:00 AM,28.953,,,,,
35,06/23/10 03:00:00 AM,28.953,,,,,
36,06/23/10 04:00:00 AM,29.053,,,,,
37,06/23/10 05:00:00 AM,28.953,,,,,
38,06/23/10 06:00:00 AM,28.953,,,,,
39,06/23/10 07:00:00 AM,28.953,,,,,
40,06/23/10 08:00:00 AM,29.152,,,,,
41,06/23/10 09:00:00 AM,29.853,,,,,
42,06/23/10 10:00:00 AM,28.754,,,,,
43,06/23/10 11:00:00 AM,28.555,,,,,
44,06/23/10 12:00:00 PM,28.953,,,,,
45,06/23/10 01:00:00 PM,29.252,,,,,
46,06/23/10 02:00:00 PM,29.352,,,,,
47,06/23/10 03:00:00 PM,29.352,,,,,
48,06/23/10 04:00:00 PM,29.452,,,,,
49,06/23/10 05:00:00 PM,29.053,,,,,
50,06/23/10 06:00:00 PM,28.754,,,,,
51,06/23/10 07:00:00 PM,29.053,,,,,
52,06/23/10 08:00:00 PM,29.452,,,,,
53,06/23/10 09:00:00 PM,29.452,,,,,
54,06/23/10 10:00:00 PM,29.352,,,,,
55,06/23/10 11:00:00 PM,29.452,,,,,
56,06/24/10 12:00:00 AM,29.452,,,,,
57,06/24/10 01:00:00 AM,29.452,,,,,
58,06/24/10 02:00:00 AM,29.452,,,,,
59,06/24/10 03:00:00 AM,29.452,,,,,
60,06/24/10 04:00:00 AM,29.352,,,,,
61,06/24/10 05:00:00 AM,29.452,,,,,
62,06/24/10 06:00:00 AM,29.452,,,,,
63,06/24/10 07:00:00 AM,29.352,,,,,
64,06/24/10 08:00:00 AM,29.752,,,,,
65,06/24/10 09:00:00 AM,28.754,,,,,
66,06/24/10 10:00:00 AM,29.053,,,,,
67,06/24/10 11:00:00 AM,28.953,,,,,
68,06/24/10 12:00:00 PM,28.456,,,,,
69,06/24/10 01:00:00 PM,29.152,,,,,
70,06/24/10 02:00:00 PM,28.853,,,,,
71,06/24/10 03:00:00 PM,29.352,,,,,
72,06/24/10 04:00:00 PM,28.754,,,,,
73,06/24/10 05:00:00 PM,29.352,,,,,
74,06/24/10 06:00:00 PM,28.953,,,,,
75,06/24/10 06:09:31 PM,,Logged,Logged,,,
76,06/24/10 06:12:16 PM,,,,Logged,,
77,06/24/10 07:00:00 PM,29.252,,,,,
78,06/24/10 08:00:00 PM,29.452,,,,,
79,06/24/10 09:00:00 PM,29.352,,,,,
80,06/24/10 10:00:00 PM,29.352,,,,,
81,06/24/10 11:00:00 PM,29.452,,,,,
82,06/25/10 12:00:00 AM,29.452,,,,,
83,06/25/10 01:00:00 AM,29.452,,,,,
84,06/25/10 02:00:00 AM,29.352,,,,,
85,06/25/10 03:00:00 AM,29.352,,,,,
86,06/25/10 04:00:00 AM,29.452,,,,,
87,06/25/10 05:00:00 AM,29.452,,,,,
88,06/25/10 06:00:00 AM,29.452,,,,,
89,06/25/10 07:00:00 AM,29.352,,,,,
90,06/25/10 08:00:00 AM,29.652,,,,,
91,06/25/10 09:00:00 AM,29.252,,,,,
92,06/25/10 10:00:00 AM,29.053,,,,,
93,06/25/10 11:00:00 AM,29.053,,,,,
